Id,SalePrice
1461,142056.95184187588
1462,163804.502648415
1463,163804.502648415
1464,142056.95184187588
1465,225941.088150968
1466,118329.70363803457
1467,142056.95184187588
1468,118329.70363803457
1469,209389.39916217575
1470,142056.95184187588
1471,209389.39916217575
1472,118329.70363803457
1473,118329.70363803457
1474,142056.95184187588
1475,185662.15095833442
1476,444349.8331166396
1477,274428.81428166665
1478,339691.63440389547
1479,274428.81428166665
1480,444349.8331166396
1481,330599.28686371207
1482,225941.088150968
1483,140077.2544445737
1484,185662.15095833442
1485,207409.70176487352
1486,185662.15095833442
1487,330599.28686371207
1488,225941.088150968
1489,185662.15095833442
1490,142056.95184187588
1491,185662.15095833442
1492,118329.70363803457
1493,140077.2544445737
1494,330599.28686371207
1495,282111.5607330134
1496,209389.39916217575
1497,185662.15095833442
1498,185662.15095833442
1499,185662.15095833442
1500,142056.95184187588
1501,142056.95184187588
1502,185662.15095833442
1503,298156.062485508
1504,249668.33635480932
1505,209389.39916217575
1506,142056.95184187588
1507,174500.17622008
1508,163804.502648415
1509,118329.70363803457
1510,142056.95184187588
1511,142056.95184187588
1512,142056.95184187588
1513,118329.70363803457
1514,163804.502648415
1515,174500.17622008
1516,140077.2544445737
1517,142056.95184187588
1518,118329.70363803457
1519,209389.39916217575
1520,142056.95184187588
1521,142056.95184187588
1522,142056.95184187588
1523,118329.70363803457
1524,118329.70363803457
1525,142056.95184187588
1526,163804.502648415
1527,118329.70363803457
1528,142056.95184187588
1529,142056.95184187588
1530,142056.95184187588
1531,118329.70363803457
1532,142056.95184187588
1533,118329.70363803457
1534,118329.70363803457
1535,142056.95184187588
1536,118329.70363803457
1537,118329.70363803457
1538,225941.088150968
1539,282111.5607330134
1540,174500.17622008
1541,118329.70363803457
1542,142056.95184187588
1543,241832.62354037986
1544,118329.70363803457
1545,142056.95184187588
1546,118329.70363803457
1547,118329.70363803457
1548,118329.70363803457
1549,118329.70363803457
1550,142056.95184187588
1551,142056.95184187588
1552,174500.17622008
1553,140077.2544445737
1554,118329.70363803457
1555,163804.502648415
1556,118329.70363803457
1557,142056.95184187588
1558,118329.70363803457
1559,118329.70363803457
1560,142056.95184187588
1561,142056.95184187588
1562,118329.70363803457
1563,142056.95184187588
1564,142056.95184187588
1565,118329.70363803457
1566,231136.94996871485
1567,118329.70363803457
1568,196247.7270266191
1569,140077.2544445737
1570,118329.70363803457
1571,118329.70363803457
1572,142056.95184187588
1573,231136.94996871485
1574,118329.70363803457
1575,209389.39916217575
1576,163804.502648415
1577,185662.15095833442
1578,140077.2544445737
1579,142056.95184187588
1580,185662.15095833442
1581,140077.2544445737
1582,142056.95184187588
1583,282111.5607330134
1584,241832.62354037986
1585,142056.95184187588
1586,118329.70363803457
1587,118329.70363803457
1588,142056.95184187588
1589,118329.70363803457
1590,142056.95184187588
1591,118329.70363803457
1592,118329.70363803457
1593,118329.70363803457
1594,365009.69071467785
1595,118329.70363803457
1596,241832.62354037986
1597,196247.7270266191
1598,207409.70176487352
1599,249668.33635480932
1600,225941.088150968
1601,142056.95184187588
1602,118329.70363803457
1603,118329.70363803457
1604,249668.33635480932
1605,249668.33635480932
1606,142056.95184187588
1607,196247.7270266191
1608,185662.15095833442
1609,185662.15095833442
1610,118329.70363803457
1611,140077.2544445737
1612,118329.70363803457
1613,118329.70363803457
1614,142056.95184187588
1615,118329.70363803457
1616,118329.70363803457
1617,118329.70363803457
1618,142056.95184187588
1619,140077.2544445737
1620,174500.17622008
1621,142056.95184187588
1622,142056.95184187588
1623,249668.33635480932
1624,163804.502648415
1625,163804.502648415
1626,142056.95184187588
1627,142056.95184187588
1628,282111.5607330134
1629,185662.15095833442
1630,282111.5607330134
1631,225941.088150968
1632,249668.33635480932
1633,185662.15095833442
1634,142056.95184187588
1635,142056.95184187588
1636,118329.70363803457
1637,142056.95184187588
1638,263580.174346919
1639,118329.70363803457
1640,263580.174346919
1641,142056.95184187588
1642,209389.39916217575
1643,225941.088150968
1644,225941.088150968
1645,142056.95184187588
1646,142056.95184187588
1647,209389.39916217575
1648,118329.70363803457
1649,142056.95184187588
1650,142056.95184187588
1651,118329.70363803457
1652,118329.70363803457
1653,118329.70363803457
1654,118329.70363803457
1655,209389.39916217575
1656,142056.95184187588
1657,118329.70363803457
1658,118329.70363803457
1659,209389.39916217575
1660,142056.95184187588
1661,444349.8331166396
1662,444349.8331166396
1663,444349.8331166396
1664,444349.8331166396
1665,339691.63440389547
1666,298156.062485508
1667,330599.28686371207
1668,363418.8826077368
1669,363418.8826077368
1670,411906.6087384355
1671,231136.94996871485
1672,444349.8331166396
1673,330599.28686371207
1674,225941.088150968
1675,142056.95184187588
1676,142056.95184187588
1677,209389.39916217575
1678,444349.8331166396
1679,330599.28686371207
1680,363418.8826077368
1681,339691.63440389547
1682,298156.062485508
1683,185662.15095833442
1684,185662.15095833442
1685,118329.70363803457
1686,185662.15095833442
1687,185662.15095833442
1688,185662.15095833442
1689,185662.15095833442
1690,209389.39916217575
1691,209389.39916217575
1692,330599.28686371207
1693,185662.15095833442
1694,142056.95184187588
1695,185662.15095833442
1696,263580.174346919
1697,185662.15095833442
1698,330599.28686371207
1699,282111.5607330134
1700,241832.62354037986
1701,282111.5607330134
1702,225941.088150968
1703,225941.088150968
1704,249668.33635480932
1705,249668.33635480932
1706,395862.1069859409
1707,185662.15095833442
1708,185662.15095833442
1709,388179.36053459416
1710,225941.088150968
1711,249668.33635480932
1712,225941.088150968
1713,209389.39916217575
1714,209389.39916217575
1715,209389.39916217575
1716,185662.15095833442
1717,185662.15095833442
1718,118329.70363803457
1719,185662.15095833442
1720,249668.33635480932
1721,207409.70176487352
1722,140077.2544445737
1723,163804.502648415
1724,185662.15095833442
1725,241832.62354037986
1726,118329.70363803457
1727,118329.70363803457
1728,185662.15095833442
1729,118329.70363803457
1730,118329.70363803457
1731,118329.70363803457
1732,142056.95184187588
1733,142056.95184187588
1734,142056.95184187588
1735,142056.95184187588
1736,118329.70363803457
1737,330599.28686371207
1738,209389.39916217575
1739,432342.1380349777
1740,118329.70363803457
1741,142056.95184187588
1742,142056.95184187588
1743,209389.39916217575
1744,298156.062485508
1745,207409.70176487352
1746,282111.5607330134
1747,263580.174346919
1748,174500.17622008
1749,142056.95184187588
1750,142056.95184187588
1751,263580.174346919
1752,142056.95184187588
1753,118329.70363803457
1754,241832.62354037986
1755,163804.502648415
1756,142056.95184187588
1757,142056.95184187588
1758,142056.95184187588
1759,163804.502648415
1760,118329.70363803457
1761,142056.95184187588
1762,174500.17622008
1763,142056.95184187588
1764,118329.70363803457
1765,142056.95184187588
1766,142056.95184187588
1767,163804.502648415
1768,142056.95184187588
1769,231136.94996871485
1770,142056.95184187588
1771,142056.95184187588
1772,118329.70363803457
1773,118329.70363803457
1774,118329.70363803457
1775,142056.95184187588
1776,140077.2544445737
1777,142056.95184187588
1778,142056.95184187588
1779,118329.70363803457
1780,209389.39916217575
1781,142056.95184187588
1782,118329.70363803457
1783,118329.70363803457
1784,118329.70363803457
1785,118329.70363803457
1786,174500.17622008
1787,185662.15095833442
1788,118329.70363803457
1789,118329.70363803457
1790,118329.70363803457
1791,174500.17622008
1792,142056.95184187588
1793,142056.95184187588
1794,142056.95184187588
1795,142056.95184187588
1796,118329.70363803457
1797,142056.95184187588
1798,118329.70363803457
1799,142056.95184187588
1800,142056.95184187588
1801,118329.70363803457
1802,118329.70363803457
1803,118329.70363803457
1804,142056.95184187588
1805,142056.95184187588
1806,118329.70363803457
1807,142056.95184187588
1808,140077.2544445737
1809,118329.70363803457
1810,142056.95184187588
1811,118329.70363803457
1812,118329.70363803457
1813,142056.95184187588
1814,118329.70363803457
1815,118329.70363803457
1816,118329.70363803457
1817,118329.70363803457
1818,174500.17622008
1819,118329.70363803457
1820,118329.70363803457
1821,118329.70363803457
1822,118329.70363803457
1823,118329.70363803457
1824,118329.70363803457
1825,118329.70363803457
1826,118329.70363803457
1827,118329.70363803457
1828,118329.70363803457
1829,118329.70363803457
1830,118329.70363803457
1831,185662.15095833442
1832,174500.17622008
1833,142056.95184187588
1834,118329.70363803457
1835,185662.15095833442
1836,118329.70363803457
1837,142056.95184187588
1838,118329.70363803457
1839,118329.70363803457
1840,142056.95184187588
1841,142056.95184187588
1842,118329.70363803457
1843,142056.95184187588
1844,142056.95184187588
1845,140077.2544445737
1846,163804.502648415
1847,196247.7270266191
1848,118329.70363803457
1849,140077.2544445737
1850,118329.70363803457
1851,118329.70363803457
1852,118329.70363803457
1853,142056.95184187588
1854,209389.39916217575
1855,140077.2544445737
1856,209389.39916217575
1857,196247.7270266191
1858,174500.17622008
1859,118329.70363803457
1860,142056.95184187588
1861,118329.70363803457
1862,432342.1380349777
1863,432342.1380349777
1864,432342.1380349777
1865,363418.8826077368
1866,363418.8826077368
1867,225941.088150968
1868,249668.33635480932
1869,209389.39916217575
1870,249668.33635480932
1871,225941.088150968
1872,118329.70363803457
1873,231136.94996871485
1874,142056.95184187588
1875,231136.94996871485
1876,142056.95184187588
1877,209389.39916217575
1878,185662.15095833442
1879,163804.502648415
1880,142056.95184187588
1881,209389.39916217575
1882,330599.28686371207
1883,185662.15095833442
1884,185662.15095833442
1885,298156.062485508
1886,298156.062485508
1887,209389.39916217575
1888,249668.33635480932
1889,118329.70363803457
1890,142056.95184187588
1891,142056.95184187588
1892,118329.70363803457
1893,142056.95184187588
1894,118329.70363803457
1895,142056.95184187588
1896,142056.95184187588
1897,142056.95184187588
1898,118329.70363803457
1899,118329.70363803457
1900,185662.15095833442
1901,163804.502648415
1902,163804.502648415
1903,241832.62354037986
1904,118329.70363803457
1905,140077.2544445737
1906,140077.2544445737
1907,163804.502648415
1908,118329.70363803457
1909,142056.95184187588
1910,118329.70363803457
1911,196247.7270266191
1912,263580.174346919
1913,174500.17622008
1914,118329.70363803457
1915,249668.33635480932
1916,140077.2544445737
1917,282111.5607330134
1918,142056.95184187588
1919,142056.95184187588
1920,118329.70363803457
1921,444349.8331166396
1922,411906.6087384355
1923,174500.17622008
1924,231136.94996871485
1925,241832.62354037986
1926,444349.8331166396
1927,163804.502648415
1928,163804.502648415
1929,142056.95184187588
1930,118329.70363803457
1931,142056.95184187588
1932,118329.70363803457
1933,142056.95184187588
1934,142056.95184187588
1935,142056.95184187588
1936,142056.95184187588
1937,140077.2544445737
1938,163804.502648415
1939,249668.33635480932
1940,225941.088150968
1941,118329.70363803457
1942,163804.502648415
1943,225941.088150968
1944,330599.28686371207
1945,411906.6087384355
1946,140077.2544445737
1947,363418.8826077368
1948,140077.2544445737
1949,231136.94996871485
1950,209389.39916217575
1951,263580.174346919
1952,231136.94996871485
1953,163804.502648415
1954,241832.62354037986
1955,118329.70363803457
1956,263580.174346919
1957,118329.70363803457
1958,330599.28686371207
1959,118329.70363803457
1960,118329.70363803457
1961,118329.70363803457
1962,142056.95184187588
1963,142056.95184187588
1964,118329.70363803457
1965,118329.70363803457
1966,209389.39916217575
1967,298156.062485508
1968,330599.28686371207
1969,444349.8331166396
1970,444349.8331166396
1971,444349.8331166396
1972,444349.8331166396
1973,282111.5607330134
1974,282111.5607330134
1975,444349.8331166396
1976,249668.33635480932
1977,330599.28686371207
1978,330599.28686371207
1979,363418.8826077368
1980,207409.70176487352
1981,363418.8826077368
1982,249668.33635480932
1983,225941.088150968
1984,185662.15095833442
1985,209389.39916217575
1986,209389.39916217575
1987,185662.15095833442
1988,118329.70363803457
1989,185662.15095833442
1990,241832.62354037986
1991,209389.39916217575
1992,209389.39916217575
1993,185662.15095833442
1994,263580.174346919
1995,185662.15095833442
1996,282111.5607330134
1997,395862.1069859409
1998,282111.5607330134
1999,241832.62354037986
2000,282111.5607330134
2001,241832.62354037986
2002,231136.94996871485
2003,225941.088150968
2004,249668.33635480932
2005,249668.33635480932
2006,225941.088150968
2007,225941.088150968
2008,209389.39916217575
2009,118329.70363803457
2010,207409.70176487352
2011,140077.2544445737
2012,185662.15095833442
2013,118329.70363803457
2014,142056.95184187588
2015,231136.94996871485
2016,142056.95184187588
2017,209389.39916217575
2018,118329.70363803457
2019,142056.95184187588
2020,142056.95184187588
2021,142056.95184187588
2022,163804.502648415
2023,118329.70363803457
2024,174500.17622008
2025,395862.1069859409
2026,185662.15095833442
2027,142056.95184187588
2028,185662.15095833442
2029,142056.95184187588
2030,363418.8826077368
2031,363418.8826077368
2032,363418.8826077368
2033,363418.8826077368
2034,209389.39916217575
2035,209389.39916217575
2036,249668.33635480932
2037,249668.33635480932
2038,395862.1069859409
2039,249668.33635480932
2040,444349.8331166396
2041,298156.062485508
2042,185662.15095833442
2043,142056.95184187588
2044,118329.70363803457
2045,231136.94996871485
2046,118329.70363803457
2047,142056.95184187588
2048,118329.70363803457
2049,118329.70363803457
2050,231136.94996871485
2051,118329.70363803457
2052,118329.70363803457
2053,142056.95184187588
2054,118329.70363803457
2055,142056.95184187588
2056,118329.70363803457
2057,142056.95184187588
2058,196247.7270266191
2059,142056.95184187588
2060,142056.95184187588
2061,163804.502648415
2062,142056.95184187588
2063,118329.70363803457
2064,142056.95184187588
2065,163804.502648415
2066,140077.2544445737
2067,118329.70363803457
2068,140077.2544445737
2069,118329.70363803457
2070,118329.70363803457
2071,118329.70363803457
2072,118329.70363803457
2073,142056.95184187588
2074,209389.39916217575
2075,163804.502648415
2076,142056.95184187588
2077,142056.95184187588
2078,142056.95184187588
2079,118329.70363803457
2080,118329.70363803457
2081,142056.95184187588
2082,118329.70363803457
2083,118329.70363803457
2084,118329.70363803457
2085,118329.70363803457
2086,118329.70363803457
2087,118329.70363803457
2088,118329.70363803457
2089,118329.70363803457
2090,118329.70363803457
2091,118329.70363803457
2092,118329.70363803457
2093,118329.70363803457
2094,185662.15095833442
2095,142056.95184187588
2096,118329.70363803457
2097,118329.70363803457
2098,142056.95184187588
2099,118329.70363803457
2100,140077.2544445737
2101,118329.70363803457
2102,185662.15095833442
2103,118329.70363803457
2104,174500.17622008
2105,118329.70363803457
2106,118329.70363803457
2107,241832.62354037986
2108,118329.70363803457
2109,118329.70363803457
2110,142056.95184187588
2111,185662.15095833442
2112,118329.70363803457
2113,142056.95184187588
2114,118329.70363803457
2115,142056.95184187588
2116,118329.70363803457
2117,118329.70363803457
2118,118329.70363803457
2119,118329.70363803457
2120,118329.70363803457
2121,118329.70363803457
2122,118329.70363803457
2123,118329.70363803457
2124,241832.62354037986
2125,118329.70363803457
2126,118329.70363803457
2127,174500.17622008
2128,118329.70363803457
2129,118329.70363803457
2130,142056.95184187588
2131,174500.17622008
2132,118329.70363803457
2133,118329.70363803457
2134,118329.70363803457
2135,118329.70363803457
2136,118329.70363803457
2137,118329.70363803457
2138,142056.95184187588
2139,163804.502648415
2140,142056.95184187588
2141,142056.95184187588
2142,118329.70363803457
2143,118329.70363803457
2144,163804.502648415
2145,142056.95184187588
2146,163804.502648415
2147,142056.95184187588
2148,118329.70363803457
2149,142056.95184187588
2150,231136.94996871485
2151,185662.15095833442
2152,163804.502648415
2153,142056.95184187588
2154,142056.95184187588
2155,118329.70363803457
2156,365009.69071467785
2157,209389.39916217575
2158,263580.174346919
2159,241832.62354037986
2160,185662.15095833442
2161,225941.088150968
2162,395862.1069859409
2163,363418.8826077368
2164,249668.33635480932
2165,118329.70363803457
2166,142056.95184187588
2167,209389.39916217575
2168,163804.502648415
2169,209389.39916217575
2170,231136.94996871485
2171,163804.502648415
2172,118329.70363803457
2173,140077.2544445737
2174,241832.62354037986
2175,395862.1069859409
2176,298156.062485508
2177,241832.62354037986
2178,225941.088150968
2179,142056.95184187588
2180,142056.95184187588
2181,185662.15095833442
2182,185662.15095833442
2183,185662.15095833442
2184,142056.95184187588
2185,163804.502648415
2186,142056.95184187588
2187,118329.70363803457
2188,118329.70363803457
2189,196247.7270266191
2190,118329.70363803457
2191,118329.70363803457
2192,142056.95184187588
2193,140077.2544445737
2194,118329.70363803457
2195,142056.95184187588
2196,118329.70363803457
2197,118329.70363803457
2198,185662.15095833442
2199,118329.70363803457
2200,142056.95184187588
2201,140077.2544445737
2202,249668.33635480932
2203,118329.70363803457
2204,142056.95184187588
2205,118329.70363803457
2206,142056.95184187588
2207,225941.088150968
2208,263580.174346919
2209,163804.502648415
2210,118329.70363803457
2211,118329.70363803457
2212,118329.70363803457
2213,118329.70363803457
2214,118329.70363803457
2215,118329.70363803457
2216,174500.17622008
2217,140077.2544445737
2218,118329.70363803457
2219,118329.70363803457
2220,118329.70363803457
2221,249668.33635480932
2222,209389.39916217575
2223,263580.174346919
2224,185662.15095833442
2225,118329.70363803457
2226,142056.95184187588
2227,209389.39916217575
2228,249668.33635480932
2229,298156.062485508
2230,118329.70363803457
2231,185662.15095833442
2232,140077.2544445737
2233,163804.502648415
2234,249668.33635480932
2235,142056.95184187588
2236,249668.33635480932
2237,282111.5607330134
2238,209389.39916217575
2239,118329.70363803457
2240,142056.95184187588
2241,163804.502648415
2242,142056.95184187588
2243,118329.70363803457
2244,142056.95184187588
2245,142056.95184187588
2246,163804.502648415
2247,118329.70363803457
2248,142056.95184187588
2249,142056.95184187588
2250,163804.502648415
2251,140077.2544445737
2252,142056.95184187588
2253,118329.70363803457
2254,118329.70363803457
2255,142056.95184187588
2256,209389.39916217575
2257,174500.17622008
2258,185662.15095833442
2259,118329.70363803457
2260,163804.502648415
2261,225941.088150968
2262,249668.33635480932
2263,330599.28686371207
2264,444349.8331166396
2265,163804.502648415
2266,363418.8826077368
2267,330599.28686371207
2268,444349.8331166396
2269,118329.70363803457
2270,207409.70176487352
2271,231136.94996871485
2272,209389.39916217575
2273,142056.95184187588
2274,142056.95184187588
2275,163804.502648415
2276,209389.39916217575
2277,142056.95184187588
2278,142056.95184187588
2279,118329.70363803457
2280,140077.2544445737
2281,118329.70363803457
2282,142056.95184187588
2283,118329.70363803457
2284,118329.70363803457
2285,209389.39916217575
2286,142056.95184187588
2287,411906.6087384355
2288,225941.088150968
2289,330599.28686371207
2290,444349.8331166396
2291,330599.28686371207
2292,444349.8331166396
2293,444349.8331166396
2294,444349.8331166396
2295,444349.8331166396
2296,330599.28686371207
2297,282111.5607330134
2298,388179.36053459416
2299,330599.28686371207
2300,330599.28686371207
2301,298156.062485508
2302,209389.39916217575
2303,225941.088150968
2304,225941.088150968
2305,142056.95184187588
2306,142056.95184187588
2307,142056.95184187588
2308,225941.088150968
2309,363418.8826077368
2310,225941.088150968
2311,209389.39916217575
2312,140077.2544445737
2313,118329.70363803457
2314,207409.70176487352
2315,118329.70363803457
2316,118329.70363803457
2317,163804.502648415
2318,118329.70363803457
2319,185662.15095833442
2320,185662.15095833442
2321,249668.33635480932
2322,185662.15095833442
2323,231136.94996871485
