Id,SalePrice
1461,120808.62
1462,160648.62
1463,184027.98
1464,180691.83
1465,200669.89
1466,171955.23
1467,168238.4
1468,172919.88
1469,178977.92
1470,125658.86
1471,212359.14
1472,94534.4
1473,94498.43
1474,151708.1
1475,139931.19
1476,409664.3
1477,254604.67
1478,313133.7
1479,243479.66
1480,491571.3
1481,337003.22
1482,207888.67
1483,172308.08
1484,169861.69
1485,175711.53
1486,197312.14
1487,331824.6
1488,223578.28
1489,205941.48
1490,202863.67
1491,185179.88
1492,79292.125
1493,186650.03
1494,299303.4
1495,288443.03
1496,248384.05
1497,191062.62
1498,152589.52
1499,155991.2
1500,151399.33
1501,178262.2
1502,168021.64
1503,316492.38
1504,238840.34
1505,222069.95
1506,191432.2
1507,244244.2
1508,193901.44
1509,169987.38
1510,148924.7
1511,152860.6
1512,172138.38
1513,146971.75
1514,163585.95
1515,173528.16
1516,167749.64
1517,146801.1
1518,129509.39
1519,221640.33
1520,139830.02
1521,143344.31
1522,170391.06
1523,106977.72
1524,128488.984
1525,131256.4
1526,125247.5
1527,104673.15
1528,127945.58
1529,150463.75
1530,171144.19
1531,131634.05
1532,103620.82
1533,150055.44
1534,117429.55
1535,157236.98
1536,118948.42
1537,70023.74
1538,178138.31
1539,213031.02
1540,96836.55
1541,152667.17
1542,133438.52
1543,219162.38
1544,78960.69
1545,108154.08
1546,130192.71
1547,136614.05
1548,146694.05
1549,117366.17
1550,139071.02
1551,111944.25
1552,141415.25
1553,157696.17
1554,114609.93
1555,175460.42
1556,82465.01
1557,125285.35
1558,93022.914
1559,105819.39
1560,149511.9
1561,153437.08
1562,126815.07
1563,123487.984
1564,151440.48
1565,157848.98
1566,215457.44
1567,67604.555
1568,225794.0
1569,130753.28
1570,128579.32
1571,126021.3
1572,148090.58
1573,224499.42
1574,112809.266
1575,208988.28
1576,224792.86
1577,188086.25
1578,153642.39
1579,143783.02
1580,188364.1
1581,139508.61
1582,125202.34
1583,348930.5
1584,238941.25
1585,142868.53
1586,73790.98
1587,96891.16
1588,165900.2
1589,100410.56
1590,127088.33
1591,94775.01
1592,127011.73
1593,129301.69
1594,128825.27
1595,118052.195
1596,237507.75
1597,172501.67
1598,196928.73
1599,206453.27
1600,198940.55
1601,70885.7
1602,116771.91
1603,91934.734
1604,270649.75
1605,244388.72
1606,176331.73
1607,155903.17
1608,209383.14
1609,190173.31
1610,152531.38
1611,137977.9
1612,150487.03
1613,151544.83
1614,125717.64
1615,93497.7
1616,74501.55
1617,81928.73
1618,123952.9
1619,128828.38
1620,156824.94
1621,124094.49
1622,149634.73
1623,294170.97
1624,223991.52
1625,127250.22
1626,155284.36
1627,182170.17
1628,266469.44
1629,175344.95
1630,349068.7
1631,219105.02
1632,259714.88
1633,172680.42
1634,175116.28
1635,175862.28
