Id,SalePrice
1461,123800.65
1462,160711.53
1463,178694.73
1464,183322.03
1465,209271.84
1466,174561.08
1467,172980.58
1468,170087.8
1469,183106.89
1470,124053.93
1471,200229.12
1472,95599.57
1473,93501.42
1474,152076.7
1475,136464.17
1476,426822.16
1477,253832.55
1478,313833.12
1479,227906.66
1480,478266.75
1481,326698.53
1482,201678.95
1483,174052.53
1484,172247.4
1485,173485.55
1486,203199.38
1487,320927.12
1488,238177.9
1489,205208.22
1490,204205.56
1491,185232.64
1492,87208.04
1493,190372.17
1494,288925.34
1495,276331.9
1496,250356.34
1497,192509.89
1498,160111.83
1499,159554.5
1500,151726.88
1501,174004.12
1502,167905.84
1503,315015.0
1504,235845.44
1505,220272.5
1506,192766.92
1507,240944.75
1508,209080.69
1509,167317.11
1510,144530.1
1511,152609.0
1512,177985.22
1513,144202.94
1514,157375.05
1515,179337.83
1516,158381.67
1517,148308.44
1518,125711.15
1519,219884.02
1520,136371.44
1521,141459.94
1522,166719.81
1523,111282.305
1524,124019.06
1525,129005.05
1526,125696.484
1527,101862.734
1528,127004.5
1529,145182.62
1530,170690.02
1531,122286.39
1532,97004.78
1533,154447.2
1534,113382.61
1535,162485.56
1536,114420.55
1537,69231.46
1538,176132.05
1539,192262.06
1540,105240.61
1541,152663.02
1542,128214.81
1543,220450.98
1544,85730.01
1545,97981.54
1546,127974.64
1547,137593.58
1548,141716.25
1549,119890.78
1550,143536.67
1551,113152.74
1552,144024.53
1553,143653.66
1554,115500.11
1555,171994.53
1556,104266.016
1557,117627.945
1558,98979.44
1559,100417.28
1560,147876.5
1561,141828.22
1562,129703.25
1563,126171.195
1564,155013.05
1565,153375.33
1566,210127.3
1567,76996.45
1568,242235.2
1569,133191.38
1570,134709.45
1571,132704.66
1572,146531.98
1573,240600.52
1574,113618.625
1575,213799.98
1576,234761.45
1577,187457.67
1578,150040.58
1579,144219.86
1580,186757.28
1581,141074.16
1582,128356.42
1583,349818.03
1584,240212.86
