Id,SalePrice
1461,125298.24
1462,150640.17
1463,177167.03
1464,179547.42
1465,212398.19
1466,176888.86
1467,157506.48
1468,174303.6
1469,181117.9
1470,120023.75
1471,200197.83
1472,110158.75
1473,111244.914
1474,170432.9
1475,157225.23
1476,400344.62
1477,252206.22
1478,321850.38
1479,244705.52
1480,458153.8
1481,309372.9
1482,207749.6
1483,173851.6
1484,183113.12
1485,172303.36
1486,198224.64
1487,330851.3
1488,242267.53
1489,189074.86
1490,191473.2
1491,194502.78
1492,100468.85
1493,177801.12
1494,295060.34
1495,300351.88
1496,228431.47
1497,193149.22
1498,157611.72
1499,157611.72
1500,144142.02
1501,170283.77
1502,175305.94
1503,293217.6
1504,231214.17
1505,209381.83
1506,182345.94
1507,209668.86
1508,201924.98
1509,171550.28
1510,151500.11
1511,153928.62
1512,177578.11
1513,160651.55
1514,158941.12
1515,192135.83
1516,171144.72
1517,144462.72
1518,132356.22
1519,216618.03
1520,142040.48
1521,149390.92
1522,169742.31
1523,110020.91
1524,122060.945
1525,124890.12
1526,126577.41
1527,106264.96
1528,124504.82
1529,145183.62
1530,166509.2
1531,145223.22
1532,118504.22
1533,152962.86
1534,115083.836
1535,163324.86
1536,132150.2
1537,88124.625
1538,192637.58
1539,223193.75
1540,127039.84
1541,159009.48
1542,150926.77
1543,211493.81
1544,80116.29
1545,116326.016
1546,123601.03
1547,143187.62
1548,141937.56
1549,121737.92
1550,158594.58
1551,129792.68
1552,157428.3
1553,146731.36
1554,113044.78
1555,167187.2
1556,99265.125
1557,143980.7
1558,97613.375
1559,129934.48
1560,161142.22
1561,154850.5
1562,120782.164
1563,124042.266
1564,157950.92
1565,159745.22
1566,199651.45
1567,81481.4
1568,210555.67
1569,153264.53
1570,126691.55
1571,143579.02
1572,146324.6
1573,229127.34
1574,121443.18
1575,205229.81
1576,214199.02
1577,189497.95
1578,159292.42
1579,132278.7
1580,192185.73
1581,136237.5
1582,131404.11
1583,331770.7
1584,243413.05
1585,135205.16
1586,76145.28
1587,113537.92
1588,148463.95
1589,96928.164
1590,138720.69
1591,109707.11
1592,143590.17
1593,124086.51
1594,133176.3
1595,133969.61
1596,240607.97
1597,154072.2
1598,187268.92
1599,214507.4
1600,208785.77
1601,95867.06
1602,118598.57
1603,107692.73
1604,280202.3
1605,248207.6
1606,160828.92
1607,158675.25
1608,206885.22
1609,186266.86
1610,161802.0
1611,148306.16
1612,160218.16
1613,156519.67
1614,124559.73
1615,96624.66
1616,95250.77
1617,97896.12
1618,124826.21
1619,124688.5
1620,145062.53
1621,127870.86
1622,157477.81
1623,285980.94
1624,208281.56
1625,127015.79
1626,176209.56
1627,179979.97
1628,282585.06
1629,181139.8
1630,353611.03
1631,220907.62
1632,252508.17
1633,171675.45
1634,178701.1
1635,179101.9
1636,156050.4
1637,167339.12
1638,216553.7
1639,175405.08
1640,240448.47
1641,179054.53
1642,209163.94
1643,229091.98
1644,227775.77
1645,177723.11
1646,150321.42
1647,176888.45
1648,144551.06
1649,136692.58
1650,118369.44
1651,113367.71
1652,109920.375
1653,109629.0
1654,171395.11
1655,173690.48
1656,167193.52
1657,168839.95
1658,171999.28
1659,157745.9
1660,137538.17
1661,420519.22
1662,421353.7
1663,380706.5
1664,437414.3
1665,331030.94
1666,309921.03
1667,345211.12
1668,338246.16
1669,321298.7
1670,344502.88
1671,248489.69
1672,458931.72
1673,295827.6
1674,256948.0
1675,175358.88
1676,176232.81
1677,198530.4
1678,434580.3
1679,373644.22
1680,314307.38
1681,285838.66
1682,285288.88
1683,193336.77
1684,182893.69
1685,177746.78
1686,182792.98
1687,172106.6
1688,189662.4
1689,193305.53
1690,187084.78
1691,177222.45
1692,277784.4
1693,172303.36
1694,181657.9
1695,177131.17
1696,268285.03
1697,179318.95
1698,338004.4
1699,322565.7
1700,239515.7
1701,264966.84
1702,252206.05
1703,250593.97
1704,290885.84
1705,236219.25
1706,433972.16
1707,197104.28
1708,198040.23
1709,312934.2
1710,232439.16
1711,257667.84
1712,242234.8
1713,246794.84
1714,219992.89
1715,195004.94
1716,168758.0
1717,163413.89
1718,142529.25
1719,204961.81
1720,256302.23
1721,163289.17
1722,136141.98
1723,143558.17
1724,201121.84
1725,234979.73
1726,183096.25
1727,174393.11
1728,192342.27
1729,158837.83
1730,158229.05
1731,125800.32
1732,131487.34
1733,125862.6
1734,134507.31
1735,128367.414
1736,118401.305
1737,359724.75
1738,203709.95
1739,274749.5
1740,184487.73
1741,167217.1
1742,170192.14
1743,169277.73
1744,305239.97
1745,240921.4
1746,288506.25
1747,215915.88
1748,192730.12
1749,160263.27
1750,150926.69
1751,220939.97
1752,123463.09
1753,144768.55
1754,217853.84
1755,165737.72
1756,117286.54
1757,122670.98
1758,150593.66
1759,174518.81
1760,157825.7
1761,149341.56
1762,175202.44
1763,176663.53
1764,119272.23
1765,177847.52
1766,181090.78
1767,190107.31
1768,147059.23
1769,180137.31
1770,134353.53
1771,149390.92
1772,146246.44
1773,149271.64
1774,131173.27
1775,137434.62
1776,125254.625
1777,119929.73
1778,137992.98
1779,121547.26
1780,184834.86
1781,149390.92
1782,103243.516
1783,124822.586
1784,110282.18
1785,128770.82
1786,162648.0
1787,166892.06
1788,70613.0
1789,96321.59
1790,99908.08
1791,178070.5
1792,150717.39
1793,137196.0
1794,134308.97
1795,140630.0
1796,124130.75
1797,113673.234
1798,132692.58
1799,119636.414
1800,128753.41
1801,127776.76
1802,157905.66
1803,157404.92
1804,134158.14
1805,136831.61
1806,122451.11
1807,161926.9
1808,119548.11
1809,137766.92
1810,158865.86
1811,125076.266
1812,127220.01
1813,121546.58
1814,108296.805
1815,66514.95
1816,115717.15
1817,146381.69
1818,142977.25
1819,115904.78
1820,99509.48
1821,131093.08
1822,157016.78
1823,76795.12
1824,144754.62
1825,140909.78
1826,114856.07
1827,115964.77
1828,147133.33
1829,129146.27
1830,155912.38
1831,166858.22
1832,123964.305
1833,158995.1
1834,139295.12
1835,180858.73
1836,139124.52
1837,109550.17
1838,134634.86
1839,95470.39
1840,153633.4
1841,146790.3
1842,97717.68
1843,139215.48
1844,131984.02
1845,142462.25
1846,148687.69
1847,149289.31
1848,71592.45
1849,125749.555
1850,135547.72
1851,154313.28
1852,138547.62
1853,143276.38
1854,173803.28
1855,142238.98
1856,212244.36
1857,171979.75
1858,132617.17
1859,130570.86
1860,147764.34
1861,130321.41
1862,255057.86
1863,251245.69
1864,251245.69
1865,336718.0
1866,340987.56
1867,249063.78
1868,295123.16
1869,190320.34
1870,248567.28
1871,253131.11
1872,177254.36
1873,213485.75
1874,131194.8
1875,196933.12
1876,180967.97
1877,207632.78
1878,208138.4
1879,125254.65
1880,132976.0
1881,237896.89
1882,265176.88
1883,199579.45
1884,211083.44
1885,271995.03
1886,293973.72
1887,203826.9
1888,279544.7
1889,164660.6
1890,136360.12
1891,134309.55
1892,110198.11
1893,144180.17
1894,131019.03
1895,158308.78
1896,121446.57
1897,119055.43
1898,111192.37
1899,134371.69
1900,141385.8
1901,170329.02
1902,133654.47
1903,217483.06
1904,141658.53
1905,179236.89
1906,153781.45
1907,190242.61
1908,120247.94
1909,134923.11
1910,126946.77
1911,189336.9
1912,257058.4
1913,150042.36
1914,73402.45
1915,322075.2
1916,79477.59
1917,273467.6
1918,126670.13
1919,143613.44
1920,150934.19
1921,393800.94
1922,334861.4
1923,197894.94
1924,231176.1
1925,229376.78
1926,374534.3
1927,134501.95
1928,157325.52
1929,123185.74
1930,126137.63
1931,131364.02
1932,126738.76
1933,177941.62
1934,178074.88
1935,172510.0
1936,182175.83
1937,179079.84
1938,169378.14
1939,253072.8
1940,211948.67
1941,177135.16
1942,185114.95
1943,204393.66
1944,305712.88
1945,365785.44
1946,167862.5
1947,315307.5
1948,180834.28
1949,253343.92
1950,185690.2
1951,267551.4
1952,244351.44
1953,166245.95
1954,204669.78
1955,124597.6
1956,287541.97
1957,165692.84
1958,304533.28
1959,135574.3
1960,112248.73
1961,122864.375
1962,112570.2
1963,114787.18
1964,116624.805
1965,168693.28
1966,161378.25
1967,293148.22
1968,376578.12
1969,370954.7
1970,405876.38
1971,433577.22
1972,376787.88
1973,277818.75
1974,303554.5
1975,438920.66
1976,277364.9
1977,351618.03
1978,342122.4
1979,338398.2
1980,193879.31
1981,340345.22
1982,229447.56
1983,219427.12
1984,184280.53
1985,211552.98
1986,213131.72
1987,185663.78
1988,179493.62
1989,189161.12
1990,225510.48
1991,199448.6
1992,210040.14
1993,183798.72
1994,236860.9
1995,186968.9
1996,260878.0
1997,353239.38
1998,342521.6
1999,249412.4
2000,306650.9
2001,263837.75
2002,238909.97
2003,246352.05
2004,254242.11
2005,239433.77
2006,224127.08
2007,247259.19
2008,190230.19
2009,180129.22
2010,194107.7
2011,144932.06
2012,184277.3
2013,179393.12
2014,183087.45
2015,195372.22
2016,183084.92
2017,203128.81
2018,124473.42
2019,127800.695
2020,109948.49
2021,123432.47
2022,173883.88
2023,156536.11
2024,219124.5
2025,368394.62
2026,188459.73
2027,143239.39
2028,157290.34
2029,166763.45
2030,295583.34
2031,279747.72
2032,291350.56
2033,293436.8
2034,159913.75
2035,198371.08
2036,188788.7
2037,196563.06
2038,335716.12
2039,205239.81
2040,425526.0
2041,276787.2
2042,203234.95
2043,176565.11
2044,175373.64
2045,230576.97
2046,132726.77
2047,156697.64
2048,128721.76
2049,132858.53
2050,189764.23
2051,114223.945
2052,143627.34
2053,142776.48
2054,96928.664
2055,170144.47
2056,123247.93
2057,134724.88
2058,208151.81
2059,135058.36
2060,167917.6
2061,182966.08
2062,142016.27
2063,116161.1
2064,143928.56
2065,118615.555
2066,179866.94
2067,138136.39
2068,135768.98
2069,86748.27
2070,115088.73
2071,104914.08
2072,147170.75
2073,130909.07
2074,179193.03
2075,138058.86
2076,128202.98
2077,150139.39
2078,133968.6
2079,130667.27
2080,118405.24
2081,122257.28
2082,131000.28
2083,151931.77
2084,117525.34
2085,138963.1
2086,110660.06
2087,120488.19
2088,103529.43
2089,109558.21
2090,140177.11
2091,128264.16
2092,142170.67
2093,146782.75
2094,150999.11
2095,163166.36
2096,95680.875
2097,109311.22
2098,153711.81
2099,72896.86
2100,123648.336
2101,131943.27
2102,149823.36
2103,112278.86
2104,143659.27
2105,140054.98
2106,85218.05
2107,240541.0
2108,121741.8
2109,114892.41
2110,136607.83
2111,171779.7
2112,146404.05
2113,120572.555
2114,110576.336
2115,159410.23
2116,119495.016
2117,146211.06
2118,117243.5
2119,117855.03
2120,115668.82
2121,103306.93
2122,106255.195
2123,97656.91
2124,190383.36
2125,147193.53
2126,160631.06
2127,150617.69
2128,141735.3
2129,121793.125
2130,147461.45
2131,167359.25
2132,119781.805
2133,127992.99
2134,120842.6
2135,117157.14
2136,89425.19
2137,135381.9
2138,136333.34
2139,144134.19
2140,128541.29
2141,131147.2
2142,136304.0
2143,141912.53
2144,127577.92
2145,127008.84
2146,144274.58
2147,166675.97
2148,128684.234
2149,139396.75
2150,226575.44
2151,152083.03
2152,170967.52
2153,163023.58
2154,101918.76
2155,128036.305
2156,217149.8
2157,249355.27
2158,240185.72
2159,233069.0
2160,174617.83
2161,250544.64
2162,453138.7
2163,342691.22
2164,258257.58
2165,171661.17
2166,135112.14
2167,202355.28
